fsid,tractfp,arealotacres,areabuilding,bedroomscount,yearbuilt,unitscount,beachprox,fld_zone,near_golf,singfam,x,y
240472086805,24047951100,0.2260331,960,0,1984,1,0,X,0,1,-75.1515925653012,38.369326442849
240472086808,24047951100,0.2974059,3193,0,2000,1,1,X,0,1,-75.1505473118649,38.3826781062897
240472086809,24047951100,0.1546373,1408,0,2002,1,1,X,0,1,-75.1506881544112,38.3761693659279
240472086812,24047951100,0.1721763,1844,0,1999,1,0,X,0,1,-75.1495323422253,38.3644375068401
240472086818,24047950600,0.278214,1548,0,1996,0,0,X,0,1,-75.1633468260195,38.3844002073543
240472086820,24047951000,2,10354,0,1974,1,0,X,0,0,-75.2197158741212,38.3085718417783
240472086821,24047950700,0.0459137,792,0,2003,1,0,X,0,1,-75.1638473135048,38.402137465515
240472086824,24047951500,0.1145776,2412,0,1905,1,1,X,1,1,-75.5705661867125,38.0721261616308
240472086834,24047951100,0.2238292,2051,0,1997,1,1,X,0,1,-75.1439610823528,38.386660562358
240472086839,24047951100,0.2647612,2074,0,2004,1,1,X,0,1,-75.1301776869099,38.3815108987471
240472086845,24047950800,0.2027548,1756,0,1950,1,0,X,0,1,-75.2137851093613,38.3990599878118
240472086851,24047951100,0.2167585,1288,0,1994,1,1,AE,0,1,-75.1483652880382,38.3802567645566
240472086856,24047950900,0.4969927,1300,0,2010,1,0,X,0,1,-75.2021000069719,38.3476677116434
240472086862,24047951500,0.2582645,1731,0,1949,1,1,X,1,1,-75.5629601460663,38.0791721325068
240472086864,24047951100,0.2238292,1232,0,1975,1,1,X,0,1,-75.1529650854877,38.3838989659393
240472086865,24047951000,0.8669881,1531,0,1910,1,0,X,0,1,-75.2146972127365,38.3265830676924
240472086866,24047950600,0.2316345,1368,0,1973,1,1,AE,0,1,-75.1414148954079,38.3950596737444
240472086877,24047951000,0.4164371,2708,0,1930,1,0,X,0,1,-75.2204066887512,38.3168852404317
240472086879,24047951700,0.5518595,4898,0,2007,0,1,X,0,1,-75.0994288624844,38.3296417552776
240472086880,24047951200,1.2,2189,0,2002,1,0,X,0,1,-75.3632794217788,38.1347548763986
240472086884,24047951700,0.0793159,658,0,1991,1,1,AE,1,1,-75.1344185943778,38.2927564393315
240472086886,24047950400,0.8959826,5671,0,1950,1,1,AE,0,1,-75.0988934445645,38.3530565076639
240472086887,24047950700,0.3560147,2592,0,2004,1,1,X,1,1,-75.178744354451,38.3990316554826
240472086888,24047951700,0.7486226,1632,0,1988,1,1,AE,0,1,-75.1916424327625,38.2284489240465
240472086894,24047951000,0.2296602,2128,0,1999,1,0,X,0,1,-75.213471343158,38.3148296054342
240472086897,24047951500,0.2660698,2912,0,1860,1,1,X,1,0,-75.5687943251957,38.0736563962733
240472086898,24047950700,0.3003673,1480,0,1996,1,0,X,1,1,-75.1697086772176,38.3960933924394
240472086901,24047951700,0.2534665,3300,0,2004,1,1,X,0,1,-75.1255398435687,38.3298465470472
240472086902,24047950900,1.0699954,1696,0,1974,1,0,X,1,1,-75.1783733797156,38.3689396502879
240472086907,24047950600,0.2945592,1025,0,1983,1,1,X,0,1,-75.1547986789598,38.3864868864241
240472086911,24047951100,0.2229109,2232,0,1992,1,1,X,0,1,-75.1558440128407,38.3814160789716
240472086913,24047950900,0.4591368,2812,0,2011,0,0,X,0,1,-75.1647040996842,38.3731892881147
240472086916,24047951500,0.3326446,1531,0,1950,1,1,X,1,1,-75.5608602034458,38.0832785884513
240472086921,24047951100,0.2392562,1028,0,1990,1,1,X,0,1,-75.1538475944154,38.3830480723755
240472086923,24047951700,0,838,0,2005,0,1,X,0,0,-75.1113576335287,38.3287510773577
240472086925,24047950600,0.2410468,1428,0,1982,1,1,X,0,1,-75.1568000152788,38.3935852163019
240472086926,24047950700,0.2321396,1616,0,1974,1,0,X,1,1,-75.1773821070757,38.3859537286899
240472086929,24047951100,0.1834252,864,0,1978,1,1,X,0,1,-75.1345175758633,38.3647683344152
240472086931,24047951100,0.3434803,952,0,1977,1,1,X,0,1,-75.1550918220579,38.3838011350937
240472086933,24047951100,0.1842975,1718,0,2005,1,1,X,0,1,-75.1447137883983,38.3667781882301
240472086934,24047951100,0.1011938,1477,0,2003,1,1,X,0,1,-75.1318348121863,38.388382517952
240472086937,24047950900,0.4820937,1644,0,1965,1,0,X,0,1,-75.1984558749786,38.3529482382888
240472086941,24047951000,0.4599862,1568,0,2007,1,0,X,0,1,-75.2117669958847,38.3101991246812
240472086942,24047951700,0.0688705,748,0,1993,1,1,X,1,1,-75.1362756610499,38.293520846484
240472086944,24047951100,0.2589532,2966,0,1980,1,1,X,0,1,-75.1319046753109,38.3817176989562
240472086946,24047951300,0.4284435,1221,0,1999,1,1,X,0,1,-75.3850001348583,38.1827494955064
240472086948,24047951700,16.5600092,8351,0,2006,1,1,X,1,1,-75.1921727970365,38.2456652483346
240472086952,24047951100,0.3013315,1562,0,1993,1,0,X,0,1,-75.1581879524317,38.3639743966355
240472086953,24047950700,0.4814509,1024,0,1981,1,0,X,1,1,-75.16445909764,38.392996689662
240472086959,24047950400,1.1399908,2283,0,1973,1,1,AE,0,1,-75.1273763591065,38.3593414240477
240472086960,24047951100,0.1106979,1734,0,2005,1,1,X,0,1,-75.1530018911249,38.3712699545781
240472086961,24047951100,0.3158173,2464,0,1985,1,1,AE,0,1,-75.1397168206656,38.3726894942413
240472086964,24047950600,0.1721763,1680,0,1972,1,1,X,0,1,-75.1455514273944,38.3947272517729
240472086967,24047950700,0.0466024,748,0,2008,1,1,X,0,1,-75.1620635997818,38.4017855880321
240472086973,24047950600,0.1767677,2495,0,2011,1,1,X,0,1,-75.1593938535802,38.3965796826679
240472086976,24047950600,0.2066116,2489,0,1993,1,1,X,0,1,-75.1600420088289,38.3939749877835
240472086991,24047950800,15.0800046,1808,0,1993,1,0,X,1,1,-75.201592132932,38.3673707807613
240472086992,24047950800,0.6577135,2704,0,1986,1,1,AE,0,1,-75.1321336198638,38.4490876848772
240472087002,24047951000,0.24736,1536,0,1909,1,0,X,0,1,-75.219121912821,38.32743557454
240472087005,24047951500,0.2926997,2970,0,1870,1,1,X,1,1,-75.5668758279647,38.0766000081948
240472087008,24047950800,2.2,4321,0,2007,1,1,AE,1,1,-75.1835889106166,38.4109237390463
240472087011,24047950800,0.1446281,2054,0,1999,1,1,X,0,1,-75.0688691056433,38.4468331100072
240472087012,24047950600,0.1578512,1809,0,1985,1,1,AE,0,1,-75.1447844312843,38.3968451521731
240472087019,24047951700,0.1303489,1188,0,1988,1,0,X,0,1,-75.1213517304992,38.3229045186309
240472087034,24047951100,0.3918274,2042,0,1976,1,1,AE,0,1,-75.133776942254,38.3830590216555
240472087035,24047950800,2.3699954,924,0,1984,1,0,X,0,1,-75.3312106896563,38.3059773901584
240472087037,24047950800,0.3443526,1288,0,1979,1,1,X,0,1,-75.1270409061158,38.4410101671508
240472087040,24047951100,0.2205234,2561,0,1991,1,1,X,0,1,-75.152883772353,38.3810691951066
240472087041,24047951500,0.1495638,1654,0,1953,1,0,X,1,1,-75.552237268413,38.0672186517479
240472087043,24047951700,0.1169651,1056,0,1990,1,0,X,0,1,-75.120558033141,38.3225765348852
240472087045,24047951500,0.2892562,1992,0,2005,1,0,X,1,1,-75.5626664255918,38.071951553278
240472087046,24047951500,0.1466024,2660,0,1933,1,0,X,1,1,-75.5631862084704,38.0703016394522
240472087048,24047951700,3.8600092,7182,0,1955,1,0,X,0,0,-75.1097605314168,38.3353530542508
240472087054,24047951100,0.2331267,1560,0,1993,1,1,X,0,1,-75.1337089227989,38.3792227305962
240472087059,24047951500,0.2018365,1196,0,1900,1,1,X,1,1,-75.5707015058937,38.0692643147803
240472087060,24047951100,0.137741,1808,0,2005,1,0,X,0,1,-75.1585373684158,38.3723617575864
240472087062,24047951100,0.2584711,2016,0,1995,1,0,X,0,1,-75.1535747191937,38.3646766058549
240472087063,24047951200,0.3399908,1564,0,1957,1,0,X,0,1,-75.3860955015229,38.0930087815938
240472087064,24047950600,0.2018595,1410,0,1980,1,1,X,0,1,-75.1612502627972,38.3903276531374
240472087067,24047951100,0.1992195,1824,0,1990,1,1,X,0,1,-75.1354366837238,38.3655350104492
240472087074,24047951200,2.0100092,1120,0,1975,1,0,X,0,1,-75.2938929872771,38.2125280356998
240472087077,24047950700,0.130854,1400,0,1994,1,1,AE,0,1,-75.149586438724,38.4003572403061
240472087085,24047951100,0.2636823,1708,0,1979,1,1,X,0,1,-75.1550749865413,38.3827667594124
240472087088,24047951100,0.3715565,2809,0,1984,1,1,AE,0,1,-75.1393527112559,38.372675069209
240472087089,24047951000,0.4273186,2654,0,1930,1,0,X,0,1,-75.2181828481059,38.3275154847624
240472087090,24047950600,0.2522498,1424,0,1984,1,1,X,0,1,-75.1512638153614,38.396507294014
240472087094,24047950800,2,1664,0,1950,1,0,X,0,1,-75.2945331985185,38.3236388949958
240472087096,24047951500,0.1621442,1246,0,1920,1,0,X,1,1,-75.5610173516889,38.0729434486802
240472087100,24047950400,2.3e-05,2107,0,2003,1,1,X,0,0,-75.1019283824513,38.3390998754215
240472087103,24047951300,0.1790634,1985,0,2007,0,0,X,0,1,-75.3865540072546,38.1682824658207
240472087105,24047951700,0.0688935,408,0,1991,1,1,X,1,1,-75.1368185080319,38.2926215407977
240472087109,24047950600,0.2507117,2108,0,2005,1,0,X,0,1,-75.163614172019,38.3837841043189
240472087110,24047951100,0.2066116,1956,0,1992,1,1,X,0,1,-75.143109856398,38.3754289820566
240472087119,24047951100,0.2321625,1280,0,2011,1,1,X,0,1,-75.1378759714386,38.3786526849361
240472087122,24047951500,0.0826446,864,0,1920,1,0,X,1,1,-75.56389983907,38.0742388013278
240472087124,24047951100,0.3055326,1604,0,1984,1,1,X,0,1,-75.1399531726217,38.3770653864102
240472087126,24047950800,0.2979798,1534,0,1940,1,0,X,0,1,-75.2985519343306,38.3937260365756
240472087127,24047950700,0.3417585,1036,0,1993,1,0,X,1,1,-75.1758063256921,38.3880605007144
240472087130,24047950400,0.1721763,2240,0,1990,1,1,AE,0,1,-75.1147116226374,38.3554653748396
240472087131,24047950800,0.4591368,2688,0,1987,1,1,AE,0,1,-75.1209583016629,38.4497047750511
240472087132,24047951100,1.6800046,2665,0,2003,1,1,AE,0,1,-75.1328071823497,38.3695790477818
240472087135,24047951300,0.1790634,1448,0,2008,0,0,X,0,1,-75.3873586720887,38.1693553671823
240472087138,24047951000,0.2295684,1909,0,2005,0,0,X,0,1,-75.2081860586314,38.3211061512
240472087139,24047951000,0.3619605,3150,0,2006,0,0,X,0,1,-75.2085625113274,38.3179965436882
240472087146,24047951100,0.1400826,2105,0,2003,1,1,X,0,1,-75.1537569896073,38.3767462813398
240472087150,24047951700,0.1721074,3240,0,2007,0,1,X,1,1,-75.1364936783254,38.2966142779318
240472087152,24047951300,0.1836547,1543,0,1962,1,0,X,0,1,-75.3924298100181,38.1686764669988
240472087154,24047951100,0.1422635,1548,0,1998,1,1,X,0,1,-75.1327187901369,38.3882376908331
240472087156,24047951000,0.3067034,1512,0,2001,1,0,X,0,1,-75.2230243035891,38.3186718545773
240472087162,24047950600,0.1767677,1904,0,1988,1,1,X,0,1,-75.1535713372091,38.3942968176964
240472087167,24047951100,0.1760101,1008,0,1995,1,0,X,0,1,-75.140380474055,38.364176317069
240472087168,24047951100,0.2066116,1691,0,2000,1,1,X,0,1,-75.142196433799,38.3751341745312
240472087174,24047950800,0.1475436,2670,0,2001,1,1,X,0,1,-75.0699640244556,38.4464590450134
240472087175,24047950800,4.7600092,16680,0,1977,0,0,X,0,0,-75.297141864164,38.3185786997157
240472087176,24047951000,0.2202938,1003,0,1996,1,0,X,0,1,-75.2261249766116,38.31791493847
240472087178,24047951100,0.3013085,2245,0,2000,1,1,X,0,1,-75.1297424265357,38.3802904703394
240472087179,24047950800,0.5790404,4718,0,2008,1,1,X,0,1,-75.1001524165263,38.4040382040556
240472087183,24047950700,0.0459137,748,0,2001,1,1,X,0,1,-75.1620975436454,38.4036132159336
240472087184,24047950600,0.2717631,3012,0,1974,1,1,X,0,1,-75.1587051169901,38.3913178484987
240472087185,24047951100,0.185652,1822,0,1991,1,0,X,0,1,-75.1606578356194,38.3712940956765
240472087186,24047950800,0.9399908,2024,0,1950,1,1,X,0,1,-75.1925001112363,38.4465792128883
240472087189,24047951500,88.5,1880,0,1988,1,1,AE,0,1,-75.6261481660264,38.0110535981747
240472087191,24047951100,0.2310836,1804,0,2002,1,1,X,0,1,-75.1429104196492,38.38026197063
240472087194,24047950400,0.2439164,3266,0,2005,1,0,X,0,1,-75.1495217968833,38.340754150204
240472087195,24047950400,0.3443526,1232,0,1999,1,1,X,0,1,-75.1191620535351,38.3405900016192
240472087197,24047951100,0.2926079,2671,0,2015,1,1,X,0,1,-75.1278199885024,38.3810434790314
240472087209,24047951700,2.6300046,7810,0,1988,1,1,X,1,1,-75.1698091716284,38.2408754089974
240472087212,24047951500,0.0788108,872,0,1950,1,0,X,1,1,-75.5679264290939,38.0689413067743
240472087216,24047951100,0.2289027,1326,0,1996,1,1,AE,0,1,-75.1482215667547,38.3782382441617
240472087219,24047950600,0.2906336,3204,0,1997,1,1,X,0,1,-75.1537098306293,38.3909346846238
240472087220,24047951000,0.1790174,1056,0,1988,1,0,X,0,1,-75.2165559864738,38.3320089440132
240472087223,24047950800,7.1899908,3456,0,1998,1,0,A,0,1,-75.3523733222003,38.3099496709781
240472087225,24047950900,0.3326905,3572,0,2015,1,1,X,0,1,-75.1491194960949,38.352720588385
240472087227,24047951100,0.2686869,1631,0,1999,1,0,X,0,1,-75.149307429864,38.3658031007025
240472087229,24047951100,0.4162075,5801,0,2016,1,1,X,0,1,-75.1311197534406,38.3785016806111
240472087235,24047951100,0.3820707,1185,0,1993,1,1,X,0,1,-75.1576843337064,38.3840669636873
240472087236,24047951300,0.2530992,1224,0,1940,1,0,X,0,1,-75.413088988608,38.1479608127768
240472087240,24047950800,0.7713499,2905,0,1850,1,1,X,0,1,-75.192236112814,38.4443120247872
240472087241,24047951100,0.2238292,1336,0,1990,1,1,X,0,1,-75.1571156856961,38.3822554876466
240472087242,24047950800,1.4399908,2617,0,2005,0,0,X,1,1,-75.2337616802665,38.3231205182768
240472087249,24047950400,0.617539,2546,0,2002,1,1,AE,0,1,-75.1197478486054,38.3598558657988
240472087251,24047950900,3.3600092,1003,0,2015,1,0,X,0,1,-75.1465880044092,38.318447737385
240472087254,24047950700,0.3924931,2272,0,2002,1,0,X,1,1,-75.1780308577563,38.395848320307
240472087255,24047951300,0.2726125,2347,0,1925,1,1,X,0,1,-75.3945463164313,38.1765851994891
240472087256,24047951100,0.1905418,1659,0,1993,1,0,X,0,1,-75.1492634408993,38.3678296069057
240472087264,24047950600,0.2508953,1616,0,1989,1,1,X,0,1,-75.147609000013,38.39667651313
240472087269,24047950800,0.516506,1472,0,1998,1,1,X,0,1,-75.1296448232523,38.4506094382746
240472087270,24047951100,0.2260101,2651,0,2005,1,0,X,0,1,-75.1590876932064,38.3660561718208
240472087272,24047950700,0.573921,1680,0,1992,1,1,X,1,1,-75.1710372022577,38.4009183920281
240472087273,24047951100,0.1746327,1644,0,1999,1,1,X,0,1,-75.134000096333,38.3882246497086
240472087281,24047950900,6.2800046,1400,0,1961,1,0,X,0,1,-75.1725143169137,38.3523096685261
240472087283,24047951500,0.188315,1542,0,2003,0,0,X,0,1,-75.5500722232087,38.0652034672092
240472087285,24047951500,0.7561983,9008,0,1930,0,0,X,1,0,-75.5556710593535,38.0658311524998
240472087291,24047950400,0.2393251,2638,0,2005,1,0,X,0,1,-75.1501099834777,38.3407809605761
240472087292,24047950400,0.2161846,1593,0,2004,1,1,X,0,1,-75.1144959677962,38.3532238929365
240472087294,24047951300,0.1797521,1615,0,2007,0,0,X,0,1,-75.3861955529859,38.1678259936062
240472087296,24047951700,0.4593434,2375,0,2004,1,0,X,1,1,-75.1698281254696,38.2504669874968
240472087300,24047950700,0.053719,768,0,1985,1,1,AE,0,1,-75.1606136408687,38.4041259314312
240472087303,24047951300,0.4409091,1176,0,1997,1,0,X,0,1,-75.3957601685893,38.1672784476768
240472087307,24047951500,0.0841598,1064,0,1954,1,0,X,1,1,-75.5682442659905,38.0693003469547
240472087308,24047951700,0.7620294,2220,0,1982,1,1,AE,1,1,-75.1808764053737,38.2439055702129
240472087314,24047951200,2.25,1760,0,1923,1,0,X,0,1,-75.295171085634,38.249503507615
240472087316,24047950700,0.0516529,726,0,1990,1,0,X,0,1,-75.1651325430913,38.402558012052
240472087324,24047951500,0.1019284,1428,0,1930,1,1,X,1,1,-75.5678622647418,38.0761715352661
240472087329,24047950900,0.8709826,1824,0,1985,1,0,X,0,1,-75.1897904875205,38.3487440146914
240472087335,24047951400,0.2596419,1699,0,1955,1,0,X,0,1,-75.5443651231363,38.0619243142261
240472087340,24047951700,0.0688705,748,0,1993,1,1,X,1,1,-75.1401709501069,38.2940357513365
240472087344,24047951700,0.0695592,748,0,1997,1,1,X,1,1,-75.1377552714962,38.2908199605979
240472087345,24047951700,0.1033287,748,0,1994,0,1,X,1,1,-75.1387401447762,38.2945171988715
240472087352,24047951100,0.1745638,1265,0,1996,1,0,X,0,1,-75.1415805909668,38.3649967531806
240472087353,24047951100,0.1971534,956,0,1990,1,0,X,0,1,-75.1606663756171,38.3703384898021
240472087355,24047951500,0.1859504,943,0,1975,1,0,X,1,1,-75.5649044249572,38.0663167661772
240472087357,24047951000,0.2648301,1008,0,2000,1,0,X,0,1,-75.2146793018963,38.3252221150925
240472087358,24047951100,0.3117998,1638,0,1993,1,0,X,0,1,-75.16005460829,38.3689258697915
240472087362,24047950700,0.2238292,1568,0,1983,1,0,X,1,1,-75.1713163017956,38.3932834896179
240472087364,24047951700,0.1290174,1248,0,1992,1,0,X,1,1,-75.1202238027962,38.3208202961482
240472087370,24047951700,1.0699954,1872,0,2004,1,0,X,0,1,-75.1130386455828,38.3335569797566
240472087371,24047950800,0.4591368,3431,0,2006,0,0,X,1,1,-75.2331662349025,38.3240738741575
240472087373,24047951100,0.1721763,910,0,1982,1,1,X,0,1,-75.1509938885166,38.3699023402405
240472087374,24047951000,0.1775023,1500,0,1968,1,0,X,0,0,-75.2189740480735,38.3264645415858
240472087380,24047950800,0.4645776,3705,0,2005,0,0,X,0,1,-75.2311338419374,38.3234899290638
240472087382,24047951300,0.4778926,1304,0,1940,1,0,X,0,1,-75.3960977900269,38.1705209797747
240472087383,24047950700,0.2238292,2328,0,1992,1,0,X,1,1,-75.1765286574331,38.3895558973122
240472087384,24047951300,0.1811983,1110,0,1900,1,1,AE,0,1,-75.4008103905754,38.1732263227505
240472087388,24047950700,0.1767677,2484,0,1981,1,1,X,0,1,-75.1597174264255,38.3975109231433
240472087392,24047951700,0.1118916,1056,0,1990,1,0,X,0,1,-75.1191534520085,38.3223849553022
240472087394,24047950800,0.5078283,2202,0,2007,0,0,X,1,1,-75.2321570125712,38.3233715777493
240472087406,24047950800,1.1699954,2278,0,1988,0,1,X,0,1,-75.1852058585016,38.4135937607085
240472087409,24047950400,0.2869605,3597,0,2007,1,0,X,0,1,-75.1372600228942,38.341627666715
240472087410,24047950700,0.1721763,1928,0,1996,1,1,X,0,1,-75.1513047073622,38.3982799372376
240472087412,24047951500,0.1736226,1432,0,2006,0,0,X,1,1,-75.5554374686291,38.0697830639865
240472087415,24047951500,0.5691919,1680,0,2006,1,0,X,0,1,-75.5598653151031,38.0590058225289
240472087419,24047951100,0.2269972,1168,0,1994,1,1,AE,0,1,-75.1350113599655,38.3766737580201
240472087420,24047951400,6.8199954,1430,0,1972,1,0,X,0,1,-75.5605457543479,38.2130612010526
240472087421,24047950400,0.43618,1228,0,1970,1,1,X,0,1,-75.1188425947855,38.3492184603271
240472087433,24047950800,2.4699954,1562,0,1952,1,0,X,0,1,-75.3002959830758,38.3184868462359
240472087435,24047950600,0.2066116,1617,0,2016,1,1,X,0,1,-75.1578986390463,38.3877925449023
240472087437,24047950600,0.2589302,1786,0,2006,1,1,AE,0,1,-75.1423907309504,38.3923676130283
240472087438,24047951000,0.1799816,1020,0,1941,1,0,X,0,1,-75.2115102726222,38.3100853496651
240472087439,24047951300,0.2852847,2248,0,1900,1,1,AE,0,1,-75.3971972258677,38.1747122113908
240472087440,24047951200,2,2150,0,2005,1,0,X,0,1,-75.3402471778774,38.229024542707
240472087444,24047951700,0.1147842,1728,0,1970,1,1,X,0,1,-75.1036926036599,38.3256531456784
240472087445,24047951100,0.0965565,1838,0,2005,1,1,X,0,1,-75.1552046813199,38.3769336666907
240472087446,24047951700,1.0800046,7265,0,2015,1,1,X,0,1,-75.1038572093965,38.3248354978768
240472087450,24047951400,0.2899908,2168,0,1900,1,0,X,0,1,-75.3945128347807,38.0946314048384
240472087453,24047951100,0.2233242,2488,0,1997,1,0,X,0,1,-75.1531535659952,38.3662599434912
240472087454,24047951100,0.2568641,1980,0,1999,1,1,X,0,1,-75.1327862404878,38.3871288577546
240472087456,24047951100,0.0937787,1784,0,1998,0,1,X,0,1,-75.130704398381,38.3851077899013
240472087465,24047951000,0.3601928,1592,0,1950,1,0,X,0,1,-75.2204179953071,38.3330259482179
240472087470,24047951400,1.4100092,938,0,1987,1,0,X,0,1,-75.528460306296,38.0492338014891
240472087477,24047950800,1.05,1344,0,1983,1,1,X,0,1,-75.1327910723754,38.4246396845196
240472087480,24047951100,0.1088613,1688,0,2001,1,1,X,0,1,-75.1501291415014,38.3747349075872
240472087481,24047951100,0.1828053,1280,0,1990,1,0,X,0,1,-75.160578580163,38.3650996930771
240472087483,24047951000,1.3899908,2100,0,1945,1,0,X,0,1,-75.2091356380143,38.3084806627103
240472087489,24047950400,0.2439164,2638,0,2005,1,0,X,0,1,-75.1494289174294,38.3402666864213
240472087490,24047950800,1.2199954,1152,0,2006,1,0,X,0,1,-75.2517350419025,38.3798164099678
240472087494,24047951700,1.1199954,2184,0,1988,1,0,X,1,1,-75.1721389532686,38.246380250722
240472087496,24047951100,0.2622819,1120,0,1997,1,0,X,0,1,-75.1542374883486,38.3650915355802
